651:N(68),HP(231),HM(298),HA(303),LP(343),LA(383),LM(438)
652:N(1180),HP(5176),HA(6344),HM(6355),LP(8525),LM(9375),LA(10146)
653:N(710),HP(2989),HM(3698),HA(3765),LP(5109),LM(5579),LA(6056)
654:N(179),HP(682),HA(843),HM(860),LP(965),LM(1183),LA(1196)
655:N(1756),HP(7939),HA(9677),HM(9694),LP(14370),LA(16755),LM(17535)
656:N(572),HP(2413),HM(2984),HA(2990),LP(3688),LA(3968),LM(4714)
657:N(1047),HP(4563),HM(5609),HA(5645),LM(7355),LP(8296),LA(8851)
658:N(893),HP(3896),HA(4730),HM(4788),LP(7699),LA(7887),LM(8863)
659:N(1483),HP(6640),HM(8122),HA(8196),LP(11688),LA(11940),LM(12456)
660:N(972),HP(4239),HM(5210),HA(5246),LM(7562),LA(8200),LP(8374)
661:N(1900),HP(8678),HM(10577),HA(10705),LP(16961),LA(17070),LM(17326)
662:N(346),HP(1361),HM(1706),HA(1756),LP(2022),LA(2167),LM(2727)
663:N(650),HP(2692),HM(3341),HA(3377),LA(4732),LP(4733),LM(5067)
664:N(1424),HP(6407),HA(7792),HM(7830),LP(10503),LA(11753),LM(11883)
665:N(123),HP(448),HM(570),HA(581),LP(661),LA(744),LM(877)
666:N(1127),HP(4897),HM(6023),HA(6122),LP(8769),LA(9544),LM(10273)
667:N(1495),HP(6739),HM(8233),HA(8325),LP(11438),LM(12326),LA(13377)
668:N(817),HP(1633),HM(2449),HA(2996),LM(3265),LA(6282),LP(335785)
669:N(1530),HP(6872),HM(8401),HA(8472),LP(10992),LM(12207),LA(12597)
670:N(1653),HP(7468),HM(9120),HA(9235),LM(13930),LP(14481),LA(16162)
671:N(474),HP(1936),HM(2409),HA(2427),LP(2854),LA(3382),LM(3413)
672:N(1376),HP(6131),HM(7506),HA(7515),LP(10631),LM(11060),LA(11625)
673:N(1758),HP(7957),HM(9714),HA(9823),LP(14132),LM(15856),LA(15884)
674:N(1590),HP(7245),HA(8754),HM(8834),LM(12816),LP(14024),LA(14305)
675:N(1249),HP(5445),HM(6693),HA(6752),LP(9012),LM(9360),LA(10303)
676:N(1803),HP(8236),HM(10038),HA(10045),LP(12895),LM(15841),LA(19188)
677:N(109),HP(387),HM(495),HA(503),LM(608),LP(614),LA(672)
678:N(811),HP(3487),HM(4297),HA(4326),LM(5714),LP(5885),LA(6810)
679:N(257),HP(1006),HM(1262),HA(1268),LM(1637),LA(1683),LP(1723)
680:N(1306),HP(5793),HA(7085),HM(7098),LP(11181),LA(11672),LM(12327)
681:N(1502),HP(6678),HM(8179),HA(8319),LP(11129),LA(11328),LM(11819)
682:N(1279),HP(5632),HM(6910),HA(7010),LP(9532),LA(10037),LM(10369)
683:N(1994),HP(9159),HM(11152),HA(11203),LP(15618),LA(17426),LM(18939)
684:N(1093),HP(4791),HM(5883),HA(5902),LP(7846),LA(9096),LM(9350)
685:N(87),HP(307),HA(390),HM(393),LM(412),LP(494),LA(541)
686:N(1927),HP(8869),HA(10756),HM(10795),LP(16191),LA(17611),LM(17737)
687:N(328),HP(1313),HA(1615),HM(1640),LP(2096),LA(2161),LM(2221)
688:N(1800),HP(8172),HM(9971),HA(9990),LA(14439),LP(14523),LM(16803)
689:N(1361),HP(6072),HA(7397),HM(7432),LP(10689),LM(11035),LA(12042)
690:N(1767),HP(8043),HA(9759),HM(9809),LP(12181),LM(14678),LA(16706)
691:N(1814),HP(8214),HM(10027),HA(10038),LP(14919),LM(15064),LA(15920)
692:N(376),HP(1494),HM(1869),HA(1882),LP(2389),LM(2656),LA(2695)
693:N(1858),HP(8435),HM(10292),HA(10389),LM(15697),LA(15732),LP(15768)
694:N(158),HP(593),HM(750),HA(759),LP(896),LM(961),LA(1104)
695:N(844),HP(3661),HA(4477),HM(4504),LM(6906),LA(7175),LP(7198)
696:N(879),HP(3839),HA(4715),HM(4717),LP(6071),LM(6211),LA(6955)
697:N(1499),HP(6672),HM(8170),HA(8303),LP(11375),LA(12511),LM(14558)
698:N(1024),HP(4479),HM(5502),HA(5558),LP(6975),LM(8511),LA(8519)
699:N(755),HP(3201),HM(3955),HA(4003),LP(5689),LM(5776),LA(5905)
700:N(1537),HP(3073),HM(4610),HA(5625),LM(6803),LA(12591),LP(1185025)
701:N(99),HP(349),HM(447),HA(447),LP(463),LM(532),LA(566)
702:N(1466),HP(2931),HM(4396),HA(5414),LM(5861),LA(12518),LP(1078241)
703:N(241),HP(949),HA(1184),HM(1189),LP(1361),LM(1491),LA(1755)
704:N(307),HP(1197),HM(1503),HA(1519),LP(1841),LM(1889),LA(2374)
705:N(335),HP(1320),HM(1654),HA(1687),LP(2105),LM(2242),LA(2653)
706:N(1304),HP(2608),HM(3911),HA(4787),LM(5210),LA(11743),LP(853466)
707:N(1150),HP(5073),HA(6167),HM(6222),LP(8522),LM(9761),LA(9911)
708:N(1760),HP(7978),HA(9702),HM(9737),LP(13678),LM(14363),LA(15310)
709:N(1474),HP(2947),HM(4420),HA(5439),LM(5893),LA(12490),LP(1090021)
710:N(695),HP(2926),HM(3620),HA(3648),LP(4428),LM(4596),LA(5810)
711:N(532),HP(2196),HM(2727),HA(2754),LP(3166),LM(4426),LA(4685)
712:N(772),HP(3304),HA(4067),HM(4075),LP(4846),LA(5516),LM(6028)
713:N(100),HP(363),HM(462),HA(474),LM(504),LP(516),LA(573)
714:N(595),HP(2504),HA(3093),HM(3098),LP(4110),LA(4289),LM(4563)
715:N(1306),HP(2611),HM(3916),HA(4805),LM(5221),LA(11641),LP(856081)
716:N(1643),HP(7445),HM(9087),HA(9119),LP(12773),LM(13661),LA(15988)
717:N(819),HP(3536),HA(4255),HM(4354),LP(6305),LM(6495),LA(6966)
718:N(1151),HP(5072),HA(6218),HM(6222),LP(7464),LA(9443),LM(10384)
719:N(66),HP(227),HM(292),HA(298),LM(320),LP(323),LA(385)
720:N(1950),HP(8860),HM(10809),HA(10926),LP(15819),LA(17417),LM(18021)
721:N(1688),HP(3375),HM(5062),HA(6211),LM(6749),LA(15881),LP(1428890)
722:N(1205),HP(5296),HA(6426),HM(6500),LP(8898),LM(9082),LA(9913)
723:N(1165),HP(5040),HM(6204),HA(6307),LP(8832),LA(9042),LM(10155)
724:N(1028),HP(4461),HM(5488),HA(5552),LP(7669),LM(8075),LA(8301)
725:N(80),HP(283),HA(360),HM(362),LP(364),LM(459),LA(523)
726:N(78),HP(270),LP(330),HM(347),HA(353),LA(431),LM(446)
727:N(455),HP(1841),HM(2295),HA(2330),LA(3028),LM(3124),LP(3226)
728:N(1920),HP(8724),HM(10643),HA(10691),LA(14998),LP(17308),LM(17398)
729:N(626),HP(2589),HM(3214),HA(3285),LA(4902),LP(4958),LM(5472)
730:N(665),HP(2839),HA(3484),HM(3503),LA(4674),LP(4942),LM(5270)
731:N(1522),HP(6878),HM(8399),HA(8405),LP(11711),LM(12093),LA(13341)
732:N(534),HP(2168),HM(2701),HA(2764),LA(3876),LM(3921),LP(4084)
733:N(1812),HP(8310),HM(10121),HA(10132),LP(16011),LM(16121),LA(16350)
734:N(1422),HP(6338),HM(7759),HA(7814),LP(11436),LM(12294),LA(12819)
735:N(487),HP(1993),HM(2479),HA(2511),LP(3097),LA(3493),LM(3690)
736:N(1641),HP(7414),HM(9054),HA(9114),LP(12557),LA(13191),LM(13859)
737:N(1431),HP(6382),HM(7812),HA(7828),LA(12140),LP(12292),LM(12772)
738:N(1613),HP(7127),HM(8739),HA(8964),LP(12308),LA(12802),LM(15354)
739:N(1053),HP(4578),HM(5630),HA(5654),LP(8137),LA(8527),LM(10111)
740:N(1959),HP(8988),HM(10946),HA(10956),LM(14983),LP(15760),LA(17212)
741:N(236),HP(908),HM(1143),HA(1159),LP(1406),LA(1733),LM(1753)
742:N(594),HP(2445),HM(3038),HA(3085),LM(3960),LA(4136),LP(4253)
743:N(47),HP(160),LP(182),HM(206),HA(207),LM(254),LA(276)
744:N(267),HP(1060),HA(1293),HM(1326),LM(1700),LP(1711),LA(1987)
745:N(1349),HP(5943),HM(7291),HA(7396),LP(10853),LA(11417),LM(12144)
746:N(1241),HP(5486),HM(6726),HA(6762),LP(10565),LM(10679),LA(11328)
747:N(1572),HP(7120),HA(8636),HM(8691),LM(12969),LP(14449),LA(16116)
748:N(1051),HP(4592),HM(5642),HA(5644),LP(7797),LM(8542),LA(9775)
749:N(1392),HP(6152),HM(7543),HA(7665),LP(9599),LA(11366),LM(13681)
750:N(1453),HP(6454),HM(7906),HA(7932),LP(10832),LM(11637),LA(12414)
751:N(94),HP(187),HM(280),HA(342),LM(373),LA(481),LP(4651)
752:N(71),HP(255),HA(323),HM(325),LM(336),LP(387),LA(399)
753:N(241),HP(933),HA(1170),HM(1173),LP(1393),LA(1585),LM(1726)
754:N(1052),HP(4574),HM(5625),HA(5717),LP(7940),LM(7948),LA(7966)
755:N(738),HP(1475),HM(2212),HA(2706),LM(2949),LA(5767),LP(274165)
756:N(1676),HP(7621),HA(9277),HM(9296),LP(12817),LM(13729),LA(14349)
757:N(1163),HP(5114),HM(6276),HA(6367),LP(8018),LM(9990),LA(10344)
758:N(1303),HP(5746),HM(7048),HA(7072),LM(9903),LP(10093),LA(10579)
759:N(924),HP(3960),HA(4882),HM(4883),LA(6789),LP(7313),LM(8205)
760:N(444),HP(1778),HA(2207),HM(2221),LM(3062),LA(3185),LP(3396)
761:N(1068),HP(4640),HM(5707),HA(5811),LP(8319),LA(8427),LM(9810)
762:N(1519),HP(6768),HM(8286),HA(8317),LP(10475),LA(12741),LM(13412)
763:N(1260),HP(5553),HM(6812),HA(6863),LP(9307),LM(9797),LA(10077)
764:N(264),HP(1034),HM(1297),HA(1320),LP(1683),LM(1860),LA(1860)
765:N(738),HP(3117),HM(3854),HA(3858),LP(5570),LA(5664),LM(5909)
766:N(1124),HP(4901),HM(6024),HA(6059),LP(8042),LA(9438),LM(9710)
767:N(1168),HP(2335),HM(3502),HA(4308),LM(4669),LA(8846),LP(685030)
768:N(337),HP(1331),HM(1667),HA(1717),LP(2029),LA(2120),LM(2490)
769:N(1108),HP(4849),HM(5956),HA(6058),LP(8156),LM(8434),LA(8575)
770:N(1269),HP(5587),HM(6855),HA(6938),LP(9609),LM(10485),LA(10749)
771:N(1496),HP(6618),HM(8113),HA(8219),LP(11765),LA(12049),LM(12623)
772:N(1807),HP(8094),HM(9900),HA(10027),LP(14086),LM(16310),LA(18415)
773:N(1385),HP(6218),HM(7602),HA(7685),LP(9990),LA(10456),LM(12550)
774:N(1858),HP(8580),HA(10354),HM(10437),LA(16442),LP(16605),LM(17552)
775:N(1858),HP(8332),HM(10189),HA(10367),LP(14235),LA(16850),LM(16954)
776:N(336),HP(1331),HM(1666),HA(1707),LM(2137),LA(2305),LP(2353)
777:N(1613),HP(7202),HM(8814),HA(9027),LP(11600),LA(13630),LM(13789)
778:N(1366),HP(6044),HM(7409),HA(7446),LP(10964),LA(11026),LM(12431)
779:N(909),HP(3944),HA(4769),HM(4852),LP(6439),LA(6905),LM(7002)
780:N(1498),HP(6692),HM(8189),HA(8257),LP(11633),LM(13079),LA(14257)
781:N(840),HP(3600),HM(4439),HA(4473),LP(6150),LA(6373),LM(7015)
782:N(235),HP(916),HM(1150),HA(1153),LP(1347),LA(1655),LM(1699)
783:N(1872),HP(8522),HA(10375),HM(10393),LP(14556),LA(15400),LM(17041)
784:N(1261),HP(5646),HA(6785),HM(6906),LP(9044),LA(9360),LM(10707)
785:N(57),HP(191),HM(247),HA(252),LP(278),LA(285),LM(293)
786:N(1666),HP(7506),HM(9171),HA(9308),LA(12988),LP(13569),LM(16299)
787:N(1158),HP(5052),HM(6209),HA(6247),LM(8493),LP(9030),LA(9223)
788:N(973),HP(4142),HM(5114),HA(5184),LP(7675),LM(7930),LA(8854)
789:N(308),HP(1230),HA(1524),HM(1537),LP(1889),LA(2230),LM(2264)
790:N(1314),HP(5838),HA(7143),HM(7151),LA(10486),LP(10644),LM(12301)
791:N(1213),HP(5344),HM(6556),HA(6615),LP(8608),LA(9483),LM(9768)
792:N(372),HP(1475),HM(1846),HA(1899),LA(2604),LM(2616),LP(2753)
793:N(1434),HP(6437),HA(7843),HM(7870),LP(11052),LA(11657),LM(12164)
794:N(1627),HP(7367),HM(8993),HA(9060),LA(12300),LM(13720),LP(14311)
795:N(1188),HP(5234),HM(6421),HA(6427),LP(9201),LA(9432),LM(10057)
796:N(421),HP(1720),HM(2140),HA(2149),LP(2718),LA(2744),LM(2874)
797:N(1860),HP(8419),HM(10278),HA(10425),LP(14987),LM(15454),LA(16783)
798:N(122),HP(453),HA(570),HM(574),LP(620),LM(682),LA(756)
799:N(1503),HP(6794),HM(8296),HA(8313),LP(10990),LM(12684),LA(12789)
